000 COC(=O)O
CA [Ca+2]
CA0 c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OC(=O)N)O)O)N
CA1 CCC(=O)OCC
CA2 c1ccc(cc1)OCCC[C@H]2C[C@](C[C@H]([C@@H]2O)O)(C(=O)O)O
CA3 CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSCCCCC(=O)NCCc4c[nH]c5c4cccc5)O
CA4 CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)OC(=O)C
CA5 CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSCC(=O)NCCc4c[nH]c5c4cc(cc5)Br)O
CA6 CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCCCS(=O)(=O)C)O
CA7 C1CCC(CC1)CCCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
CA8 CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCCCS(=O)(=O)c4ccccc4)O
CA9 C[C@H]1[C@@H](CC(=C[C@H]1O)C#CC2=CCC[C@]3([C@@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C)O
CAA CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
CAB C([C@@H](C(=O)O)N)C(C=O)(O)O
CAC C[As](=O)(C)[O-]
CAD C[As](=O)(C)O
CAE CC1(C2CCC1(CC2)C)C
CAF C[As](=O)(C)SC[C@@H](C(=O)O)N
CAG C[C@H](c1ccccc1[N+](=O)[O-])O[P@](=O)(O)O[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)n3cnc4c3N=C(NC4=O)N)O)O
CAH CC1([C@H]2CC(=O)[C@@]1(C[C@H]2O)C)C
CAI C[C@@H]1C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O[C@@H](C[C@H]2[C@@H](O2)\C=C\C1=O)C)OC(=O)C)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C)O[C@H]4C[C@@]([C@H]([C@@H](O4)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O
CAJ CCOC(=O)CCCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
CAK C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)O)O)O)COP(=O)(O)O
CAL CC(C)C[C@H](C[C@@H]([C@H](CC1CCCCC1)N)O)C(=O)O
CAM CC1([C@@H]2CC[C@]1(C(=O)C2)C)C
CAN C(CON)[C@@H](C(=O)O)N
CAO CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSO)O
CAP C([C@H]([C@H]([C@](COP(=O)(O)O)(C(=O)O)O)O)O)OP(=O)(O)O
CAQ c1ccc(c(c1)O)O
CAR C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O
CAS C[As](C)SC[C@@H](C(=O)O)N
CAT CCCCCCCCCCCC[N+](C)(C)C
CAU CC(C)NC[C@@H](COc1cccc2c1c3ccccc3[nH]2)O
CAV CC(C)[C@H]([C@H]([C@@H]([C@H](CC1CCCCC1)N)O)O)C(=O)O
CAW c1ccc2c(c1)cccc2C(=O)NC(=O)N[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
CAX C[C@@H]1C(=O)C[C@H](C1(C)C)CC(O)O
CAY C([C@@H](C(=O)O)N)SCC(=O)O
CAZ CC(C)(C(=O)O)O/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
CB0 C(=C\Br)\Br
CB1 c1c(c(cc(c1N2CC2)[N+](=O)[O-])[N+](=O)[O-])C(=O)N
CB2 C1=C(C(=NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)Br
CB3 C#CCN(Cc1ccc2c(c1)C(=O)N=C(N2)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CB4 B(CNC(=O)C(=NOC(C)(C)C(=O)O)c1csc(n1)N)(O)O
CB5 [B@H]12[BH]345[BH]167[BH]389[BH]413[BH]54[BH]115[BH]383[CH]966[CH]722[Co]3611367([BH]524)[BH]24[BH]115[BH]228[BH]119[BH]353[BH]115[BH]922[BH]88[BH]211[CH]684[CH]7153
CB6 Cc1ccc2c(c1)cc(s2)COC3=C[C@](C[C@H]([C@@H]3O)O)(C(=O)O)O
CB7 c1cc2c(ccs2)cc1CC3=C([C@H]([C@@H](C[C@@]3(C(=O)O)O)O)O)OCc4ccc5c(c4)ccs5
CB8 c1ccc2c(c1)cc(s2)COC3=C([C@](C[C@H]([C@@H]3O)O)(C(=O)O)O)Cc4cccs4
CB9 CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)[C@H](c2ccccc2)C(=O)O)C(=O)O)C
CBA Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@]([C@H](C(=O)O)O)(C(=O)O)O)O
CBB [H]/N=C(/c1cccc(c1)Cn2c3ccccc3cc2C(=O)OCc4cccc(c4)/C(=N\[H])/N)\N
CBC c1ccc(c(c1)C(F)(F)F)S(=O)(=O)NNC(=O)c2cc3cc(ccc3o2)Cl
CBD c1ccc2c(c1)C(=O)c3c(cc(c(c3C2=O)N)S(=O)(=O)O)Nc4ccc(c(c4)S(=O)(=O)O)Nc5nc(nc(n5)Cl)Nc6ccccc6S(=O)(=O)O
CBE CC1=C(SCCO1)C(=O)Nc2ccccc2
CBF C([C@@H]1[C@H]([C@@H]([C@H]([C@@](O1)(C(=O)N)O)O)O)O)O
CBG CCC=O
CBH C(CCSCC[C@@H](C(=O)O)N)CC(=O)O
CBI C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
CBJ c1cc2c(cc1Br)C(=O)C(=O)N2Cc3ccc4c(c3C(=O)O)OCCO4
CBK C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
CBL c1cc(ccc1CCCC(=O)O)N(CCCl)CCCl
CBM CC(=O)O
CBN Cc1ccc([nH]1)C(=O)O[C@H]2[C@H]([C@@H](OC([C@@H]2OC)(C)C)Oc3ccc4c(c3Cl)OC(=O)C(=C4O)NC(=O)c5ccc(c(c5)CC=C(C)C)O)O
CBO CC1([C@@H]2CC[C@@]3([C@@H]([C@]2(CC[C@@H]1OC(=O)CCC(=O)O)C)C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@@](CC5)(C)C(=O)O)C)C)C)C
CBP c1cc(ccc1Oc2ccc(cc2)Cl)S(=O)(=O)C3(CCOCC3)CC(=O)NO
CBQ c1cc(ncc1Cl)NC(P(=O)(O)O)P(=O)(O)O
CBR C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)Br)COP(=O)(O)O)O
CBT c1cc(ccc1CN(Cc2ccc(cc2)Cl)c3n[nH]nn3)Cl
CBU C1(C(C(C(C(C1O)O)O)O)O)O
CBV C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)Br
CBW CC1([C@@H]2CC[C@@]3([C@@H]([C@]2(CC[C@@H]1O)C)C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@@](CC5)(C)C(=O)O)C)C)C)C
CBX C(=O)O
CBY CC1=C2[C@]([C@H]([C@H]3[N-]2[Co+2]45[N]6=C1[C@H](C(C6=CC7=[N]4C(=C(C8=[N]5[C@@]3([C@@]([C@@H]8CCC(=O)N)(C)CC(=O)N)C)C)[C@@]([C@@H]7CCC(=O)N)(C)CC(=O)N)(C)C)CCC(=O)N)CC(=O)N)(C)CCC(=O)NC[C@@H](C)O
CBZ c1ccc(cc1)COC=O
CC0 C[C@@H](c1ccc(c(c1)C(=O)N)OCC2CCCCC2)NC(=O)[C@H](Cc3ccc(c(c3)P(=O)(O)O)OCC(=O)O)NC(=O)C
CC1 CC(=O)N[C@@H](Cc1ccc(c(c1)P(=O)(O)O)P(=O)(O)O)C(=O)N[C@H]2CCCCc3c2cc(c(c3)OCC4CCCCC4)C(=O)N
CC2 Cc1cc2c(cc1C)OC(=O)C(=C2O)Cc3cccc4c3cccc4
CC3 c1cc(cc(c1)Nc2ccnc(n2)Nc3cccc(c3)NC(=O)C4CC4)C(F)(F)F
CC4 C=C(C[SeH])C(=O)O
CC5 c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H](CO3)O)O)N
CC6 c1ccc(c(c1)C2=C(C(=O)c3c(cc(cc3O2)O)O)O)O
CC7 C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O[P@](=O)(O1)O
CC8 C[C@H](CS)C(=O)O
CC9 COc1c(ccc(c1)/C=C/C(=O)CC(=O)/C=C/c2cc(c(cc2)O)OC)O
CCA C[N@@H+]1[C@@H]2CC[C@H]1[C@@H]([C@@H](C2)OC(=O)c3ccccc3)C(=O)OC
CCB C1CCC(C1)N(C=O)C2CCC2
CCC C1=CN(C(=O)N=C1N)[C@H]2[C@H]3[C@@H]([C@H](O2)COP(=O)(O)O)O[P@@](=O)(O3)O
CCD C[C@H](CCC[N+](C)(C)C)O
CCE C[N+](C)(C)CCOC(=O)N
CCH Cc1c2n3c(c1C=C)C=C4C(=C(C5=[N]4[Fe]36[N]7=C(C=C8N6C(=C5)C(=C8C)CCC(=O)O)C(=C(C7=C2)C=O)C)CCC(=O)O)C
CCI CCN[C@H]1CO[C@H](C[C@@H]1OC)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC)C)NO[C@H]3C[C@@H]([C@@H]([C@H](O3)C)SC(=O)c4c(c(c(c(c4OC)OC)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)O)OC)O)I)C)O)O
CCK CC(C)Nc1ccc2cnn(c2c1)c3cncc(n3)n4ccc(c4)CC(=O)O
CCL C1CCC(C1)OC(=O)NCCCC[C@H](C(=O)O)N
CCM CC1(CCCC1)C(=O)O
CCN CC#N
CCO c1cc(cc(c1)Cl)c2nc(on2)SCC(=O)O
CCP CCCCP(=O)(O)O
CCQ CC(C)(CO[P@@](=O)([O-])O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C[C@H](C[N+](C)(C)C)O)O
CCR Cc1cc(c(c(c1S(=O)(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccc(cc2)C(=N)N)C(=O)N3CCCCC3)C)C)OC
CCS C([C@@H](C(=O)O)N)SCC(=O)O
CCT Cc1ccccc1S(=O)(=O)Nc2cc(sc2C(=O)O)c3ccc(cc3)C#N
CCU C(=C/C(=O)O)/C=C\C(=O)O
CCV CC1=C(NC(=O)NC1=O)CC(CO)CO
CCW CS(=O)(=O)C/C(=N\CCC[C@@H](C(=O)O)N)/N
CCX c1cc2c(c[nH]c2c(c1)C(=O)NC3CCN(CC3)CCCCc4c[nH]c5c4cc(cc5)C#N)C#N
CCY c1cc(ccc1CC2C(=O)N(C(N2)[C@H](CS)N)CC(=O)O)O
CCZ [H]/N=C(/c1ccc(cc1)C[P@@](=O)(O)Oc2ccccc2)\N
CD [Cd+2]
CD0 CCCCCc1cc(c(c(c1)O)[C@@H]2C[C@H](CC[C@H]2C(=C)C)C)O
CD1 [OH2][Cd+2]
CD2 c1ccc2c(c1)cc(cn2)c3cc(ccn3)c4cc(n(n4)CCN)C(=O)O
CD3 [OH2][Cd+2]([OH2])[OH2]
CD4 CCCCCCCCCCCCCC(=O)OC[C@H](CO[P@](=O)(O)OCC(CO[P@@](=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)O)OC(=O)CCCCCCCCCCCCC
CD5 [OH2][Cd+2]([OH2])([OH2])([OH2])[OH2]
CD6 C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C=O)NC(=O)Cc2ccccc2
CD7 [H]/N=C\1/CC[C@H](N(C1)C=O)C(=O)NNC(=O)[C@@H]2CCN(C2)OS(=O)(=O)O
CD8 CO[C@@](C=O)([C@@H]1N=C(C(=C)CS1)C(=O)O)NC(=O)c2ccccc2
CD9 c1cc2c(cc1Cl)N(C(=O)C2)Cc3ccc4c(c3C(=O)O)OCO4
CDA CC1=CN=C(C(=O)N1CC(=O)NCc2c(cccn2)F)NCC(c3ccccn3)(F)F
CDB Cc1ccnc(c1F)CNC(=O)CN2C(=C[NH+]=C(C2=O)NCC(c3cccc[nH+]3)(F)F)C
CDC C[N+](C)(C)CCO[P@@](=O)([O-])O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O
CDD c1ccc(c(c1)CNC(=O)CN2C(=CN=C(C2=O)NCC(c3cccc[n+]3[O-])(F)F)Cl)F
CDE CC(C)[C@@H](C)N
CDF C1=CN(C(=O)N=C1N)[C@@H]2[C@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)OP(=O)(O)O)O)O
CDG C[C@]1(OC[C@@H]2[C@H](O1)[C@@H]([C@H]([C@@H](O2)OC)O)O)C(=O)O
CDH CC(=C)[C@H](C(=O)O)NC(=O)[C@H](CS)NC(=O)CCC[C@@H](C(=O)O)N
CDI C[C@@]1([C@@H](CO[P@](=O)(O[P@](=O)(O1)O)O)O)CO
CDJ c1cc2c(c(c1)N)C=C(NC2=O)c3ccc(cc3)Cl
CDK CC1=C(SC(=O)N1C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)NCCOC
CDL CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC(COP(=O)([O-])OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC)O)OC(=O)CCCCCCCCCCCCCCCCC
CDM C[C@](CO)([C@@H](CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O)O)O
CDN CCCCCCCCCCCCCCC(O)O[C@H](COC(CCCCC)O)CO[P@@](=O)(O)OC[C@@H](CO[P@@](=O)(O)OC[C@@H](COC(CCCCCCCCCCCC)O)O[C@@H](CCCCCCCCCCCCCC)O)O
CDO [H]/N=C(/c1ccc(cn1)CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC3CCCCC3)NCC(=O)O)\N
CDP C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)OP(=O)(O)O)O)O
CDQ c1cc2c(cc1Cl)CC(=O)N2Cc3ccc4c(c3C(=O)O)OCCO4
CDR C[C@@H]1[C@H](CC[C@@H](O1)O)O
CDS Cc1c(scn1)\C=C/C2=C(N[C@H](SC2)[C@@H](C=O)NC(=O)/C(=N\OC)/c3csc(n3)N)C(=O)O
CDT CSCC[C@H](C(=O)O)NC(=O)N
CDU CCCCCCCCCCNC(=O)NC1CCCCC1
CDV CC(C)[C@H](C(=O)O)NC(=O)N
CDW C1[C@@H]([C@H](O[C@H]1N2[C@@H]3C=CN3C2=O)COP(=O)(O)O)O
CDX C[C@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
CDY c1nc2c(nc(nc2n1[C@H]3CC[C@H](O3)CO)Cl)N
CDZ CC(C)C(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)O
CE [Ce+3]
CE0 CC1=C(N[C@H](SC1)[C@@H](C(=O)OC[C@@H](C(=O)O)N)NC(=O)C(C2CSC(=N2)N)NOC)C(=O)O
CE1 CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO
CE2 CC(C)(C)c1c(c(no1)[O-])C[C@@H](C(=O)[O-])[NH3+]
CE3 CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/c3csc(n3)N)SC1)C(=O)O
CE4 CO/N=C(/c1csc(n1)N)\C(=O)N[C@@H]([C@@H]2N=C(C(=C)CS2)C(=O)O)C(=O)O
CE5 C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O)CO)CO)CO)CO)O)O)O)O
CE6 C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)O)CO)CO)CO)CO)CO)O)O)O)O
CE7 C([C@@H](C(O)(O)O)N)C(=O)N
CE8 C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H]([C@@H]([C@H]8O)O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
CE9 CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
CEA C([C@@H](C(=O)O)N)SO
CEB CC[C@@](C)(C#N)Nc1nc(nc(n1)Cl)NCC
CEC C(CCl)NC=O
CED CC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)Cc2cccs2)C(=O)O
CEE c1ccc(cc1)CCCl
CEF CO/N=C(/c1csc(n1)N)\C(=O)NC(C=O)C2N=C(C(=C)CS2)C(=O)O
CEG C[C@@]1(OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O)O)O)C(=O)O
CEH C[C@H](C(=O)N[C@H](C)C(=O)O)NC(=O)[C@H](CCC1=C(N[C@H](SC1)[C@@H](C(=O)O)NC(=O)Cc2ccccc2)C(=O)O)NC(=O)CC[C@H](C(=O)O)NC(=O)C
CEI c1ccc(cc1)Cc2c(ncc(n2)c3ccc(cc3)O)NC(=O)Cc4ccc(cc4)O
CEJ C1CC(=O)CC1=O
CEK CC(=O)C1=C(C=C2[C@@](C1=O)(c3c(cc(c(c3O2)C(=O)NCc4cccc5c4cccc5)OC)O)C)O
CEL Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F
CEM C(C=O)C([C@H](C(=O)O)N\C=C/C=O)O
CEN CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CCCC(=O)O)SC1)C(=O)O
CEO C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C=O)NC(=O)Cc2cccs2
CEP COC(=O)CC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)Cc2cccs2)C(=O)O
CEQ CC[Si](C)(C)C
CER C\C=C\C\C=C\CCC(=O)[C@H](CC(=O)N)O
CES CC1=C(N[C@H](SC1)[C@@H](C(=O)O)NC(=O)/C(=N\OC)/c2ccco2)C(=O)O
CET CC[C@](C)(C#N)Nc1nc(nc(n1)Cl)NCC
CEU CNc1cc(nc(n1)N)N2CCN(CC2)C
CEV CCOC(=O)CC[C@H](C[C@@H]1CCNC1=O)N
CEW CC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)C(=NOC)C2=CSC(N2)N)C(=O)O
CEX C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O)CO)CO)CO)CO)O)O)O)O
CEY C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O)CO)CO)CO)CO)CO)O)O)O)O
CEZ C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O
CF [Cf+3]
CF0 CF
CF1 COc1ccc(c(c1)C(=O)O)Nc2cc(ccc2Cl)C(F)(F)F
CF2 Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)CCNC(=O)OC[C@@H]4[C@H](C[C@@H](O4)n5cnc6c5N=C(NC6=O)N)O
CF3 c1ccc(cc1)NC(=O)CCCCCCC(=O)C(F)(F)F
CF4 Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)CCCCNC(=O)O
CF5 c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CNC[C@H]2O
CF6 Cc1c(sc-2c1C(=N[C@H](c3n2c(nn3)C)CC(=O)NCCCCCCCCCCNC(=O)C[C@H]4c5nnc(n5-c6c(c(c(s6)C)C)C(=N4)c7ccc(cc7)Cl)C)c8ccc(cc8)Cl)C
CF7 CC(C)N1c2ccc(cc2C(=O)N(C1=O)CC3CC3)NC(=O)N4CCO[C@H](C4)C(=O)Nc5ccc(c(c5)Cl)C#N
CF8 c1ccc2cc(ccc2c1)Cc3ccccc3/C=C(/C(=O)O)\S
CF9 c1cc2c(ccc3c2c(c1)C(=O)O3)OC(=O)c4ccc(cc4)[N+](=O)[O-]
CFA c1cc(c(cc1Cl)Cl)OCC(=O)O
CFB c1nc2c(nc(nc2n1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl)N
CFC CN(C)C(=O)C12[C@@H]3[Fe]1456789([C@@H]3[C@H]4[C@H]52)[C@H]1[C@@H]6[C@@H]7C8([C@@H]91)C(=O)O
CFD C[C@H](\C=C(/C)\[C@@H](C)N)C=O
CFE c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CNC[C@H]2O
CFF Cn1cnc2c1C(=O)N(C(=O)N2C)C
CFG CN([C@H](c1ccc(cc1)OC)C(=O)Nc2ccc(cc2)[Si](C)(C)C)C(=O)C3=CC(=O)NO3
CFH C(C(F)(F)F)(C(F)(F)F)O
CFI c1ccc(cc1)N(N=O)O
CFJ CCN1c2ccc(cc2C(=O)N(C1=O)CC)NC(=O)C[C@H](C)CC(=O)Nc3ccc(c(c3)Cl)C#N
CFK c1ccc(cc1)c2cc(c(s2)C(=O)N)NC(=O)N
CFL C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)F
CFM S1[Fe]2[S]3[Fe]4S[Fe]5[S]6[Fe]1[S]7[Mo]6[S]5[Fe]7S[Fe]8[S]2[Fe]3[S]48
CFN N12345[Fe]67S[Fe]18[S]9[Fe]21S[Fe]32[S]6[Fe]3[S]7[Fe]4([S]23)S[Fe]52[S]8[Mo]9[S]12
CFO O([Fe])[Fe]Cl
CFP c1[nH]c2c(n1)c(nc(n2)F)Cl
CFQ C[As+](C)(C)CCO[C@@H](c1ccccc1[N+](=O)O)C(F)(F)F
CFS C1CCC(CC1)C[C@@H]([C@H](C(C(=O)O)(F)F)O)N
CFT C(F)(F)F
CFU CC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)C)C(=O)O
CFV C1=CN(C(=O)N=C1N)C[C@H](CO)OCP(=O)(O)O
CFX CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)Cc3cccs3
CFY c1ccc(cc1)C[C@@H]([C@@]2(N=C(CS2)C3=N/C(=C\c4ccc(cc4)O)/C(=O)N3CC(=O)O)O)N
CFZ C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)F
CG c1cc2c(c(c1)C(=N)N)CCC2=NNC(=N)N
CG0 CCc1c(nc(nc1N2CCN(CC2)C)N)NC3CC3
CG1 CO[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2N=C(NC3=O)N)O)O
CG2 c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[C@@H]4[C@@H]([C@H](O[C@H]4N5C=CC(=NC5=O)N)CO)O)O)O)N=C(NC2=O)N
CG3 c1ccc(c(c1)[N+](=O)O)O
CG4 COc1ccc(cc1OC)Nc2c3nccn3cc(n2)c4cccc(c4)C(=O)Nc5ccc(cc5)C(=O)O
CG5 CC(C)c1c(c(no1)c2ccc(cc2)F)c3ccnc(c3)NC(=O)c4cc(c5n4C[C@@H]6[C@H]([C@H](CN6C5)O)O)c7ccc(cc7)OC
CG6 C[C@H]([C@@H](C(=O)O)N)S
CG7 Cc1ccc(cc1C(=O)O)Oc2[nH]c3cc(c(nc3n2)c4ccc(cc4)c5ccccc5O)Cl
CG8 CN1CC2=C(C1)N(C(=O)NC2=O)C[C@@H](C(=O)O)N
CG9 c1cc(ccc1Nc2c3nccn3cc(n2)c4ccc5cn[nH]c5c4)N6CCOCC6
CGA C(CC(=O)OCC(=O)O)C(C(=O)O)N
CGB C1C[C@]2([C@H]([C@@H]([C@H]([C@@H]1N2)O)O)O)O
CGD c1ccc2c(c1)nc(s2)O
CGE COC(=O)[C@H](c1ccccc1Cl)N2CCc3c(ccs3)C2
CGF C([C@@H]1[C@H]([C@@H]([C@H]([C@](O1)(C(N)O)N=[N+]=[N-])O)O)O)O
CGG c1cc(c(cc1/C=C/C(=O)O[C@@H]2C[C@@](C[C@@H]([C@@H]2O)O)(C(=O)O)O)O)O
CGH C1CCCC(CC1)NCC(=O)O
CGJ Cc1nnc2n1-c3ccccc3COC2
