,macss_per_screen,maccs_per_actives,morgan_per_screen,morgan_per_actives
926,0.2048618784530387,0.2880626223091976,0.2048618784530387,0.287279843444227
927,0.2050828729281767,0.2884540117416829,0.2050828729281767,0.2876712328767123
928,0.2053038674033149,0.2888454011741683,0.2053038674033149,0.2876712328767123
929,0.205524861878453,0.2892367906066536,0.205524861878453,0.2880626223091976
930,0.2057458563535911,0.2892367906066536,0.2057458563535911,0.2880626223091976
931,0.2059668508287293,0.2896281800391389,0.2059668508287293,0.2880626223091976
932,0.2061878453038674,0.2900195694716243,0.2061878453038674,0.2880626223091976
933,0.2064088397790055,0.2904109589041095,0.2064088397790055,0.2884540117416829
934,0.2066298342541436,0.2908023483365949,0.2066298342541436,0.2888454011741683
935,0.2068508287292817,0.2911937377690802,0.2068508287292817,0.2892367906066536
936,0.2070718232044198,0.2915851272015655,0.2070718232044198,0.2896281800391389
937,0.207292817679558,0.2919765166340509,0.207292817679558,0.2900195694716243
938,0.2075138121546961,0.2923679060665362,0.2075138121546961,0.2904109589041095
939,0.2077348066298342,0.2927592954990215,0.2077348066298342,0.2908023483365949
940,0.2079558011049724,0.2931506849315068,0.2079558011049724,0.2911937377690802
941,0.2081767955801104,0.2931506849315068,0.2081767955801104,0.2915851272015655
942,0.2083977900552486,0.2935420743639921,0.2083977900552486,0.2919765166340509
943,0.2086187845303867,0.2939334637964775,0.2086187845303867,0.2923679060665362
944,0.2088397790055248,0.2943248532289628,0.2088397790055248,0.2927592954990215
945,0.209060773480663,0.2947162426614481,0.209060773480663,0.2931506849315068
946,0.2092817679558011,0.2951076320939335,0.2092817679558011,0.2935420743639921
947,0.2095027624309392,0.2954990215264187,0.2095027624309392,0.2939334637964775
948,0.2097237569060773,0.2958904109589041,0.2097237569060773,0.2939334637964775
949,0.2099447513812154,0.2962818003913894,0.2099447513812154,0.2943248532289628
950,0.2101657458563536,0.2966731898238747,0.2101657458563536,0.2947162426614481
951,0.2103867403314917,0.2970645792563601,0.2103867403314917,0.2951076320939335
952,0.2106077348066298,0.2974559686888454,0.2106077348066298,0.2954990215264187
953,0.2108287292817679,0.2974559686888454,0.2108287292817679,0.2954990215264187
954,0.2110497237569061,0.2974559686888454,0.2110497237569061,0.2954990215264187
955,0.2112707182320441,0.2978473581213307,0.2112707182320441,0.2958904109589041
956,0.2114917127071823,0.2978473581213307,0.2114917127071823,0.2962818003913894
957,0.2117127071823204,0.298238747553816,0.2117127071823204,0.2962818003913894
958,0.2119337016574585,0.2986301369863013,0.2119337016574585,0.2966731898238747
959,0.2121546961325967,0.2986301369863013,0.2121546961325967,0.2966731898238747
960,0.2123756906077348,0.2990215264187867,0.2123756906077348,0.2970645792563601
961,0.2125966850828729,0.299412915851272,0.2125966850828729,0.2974559686888454
962,0.212817679558011,0.299412915851272,0.212817679558011,0.2978473581213307
963,0.2130386740331491,0.2998043052837573,0.2130386740331491,0.298238747553816
964,0.2132596685082873,0.3001956947162427,0.2132596685082873,0.2986301369863013
965,0.2134806629834254,0.300587084148728,0.2134806629834254,0.2990215264187867
966,0.2137016574585635,0.3009784735812133,0.2137016574585635,0.299412915851272
967,0.2139226519337016,0.3013698630136986,0.2139226519337016,0.2998043052837573
968,0.2141436464088398,0.3017612524461839,0.2141436464088398,0.3001956947162427
969,0.2143646408839779,0.3021526418786693,0.2143646408839779,0.300587084148728
970,0.214585635359116,0.3025440313111546,0.214585635359116,0.300587084148728
971,0.2148066298342541,0.3029354207436399,0.2148066298342541,0.3009784735812133
972,0.2150276243093922,0.3033268101761252,0.2150276243093922,0.3013698630136986
973,0.2152486187845304,0.3037181996086106,0.2152486187845304,0.3017612524461839
974,0.2154696132596685,0.3041095890410959,0.2154696132596685,0.3021526418786693
975,0.2156906077348066,0.3045009784735812,0.2156906077348066,0.3025440313111546
976,0.2159116022099447,0.3048923679060665,0.2159116022099447,0.3029354207436399
977,0.2161325966850828,0.3052837573385518,0.2161325966850828,0.3033268101761252
978,0.216353591160221,0.3056751467710372,0.216353591160221,0.3037181996086106
979,0.2165745856353591,0.3060665362035225,0.2165745856353591,0.3041095890410959
980,0.2167955801104972,0.3060665362035225,0.2167955801104972,0.3045009784735812
981,0.2170165745856353,0.3064579256360078,0.2170165745856353,0.3048923679060665
982,0.2172375690607735,0.3068493150684931,0.2172375690607735,0.3052837573385518
983,0.2174585635359116,0.3072407045009784,0.2174585635359116,0.3056751467710372
984,0.2176795580110497,0.3072407045009784,0.2176795580110497,0.3060665362035225
985,0.2179005524861878,0.3076320939334638,0.2179005524861878,0.3064579256360078
986,0.2181215469613259,0.3076320939334638,0.2181215469613259,0.3068493150684931
987,0.2183425414364641,0.3076320939334638,0.2183425414364641,0.3072407045009784
988,0.2185635359116022,0.3080234833659491,0.2185635359116022,0.3076320939334638
989,0.2187845303867403,0.3084148727984344,0.2187845303867403,0.3076320939334638
990,0.2190055248618784,0.3088062622309198,0.2190055248618784,0.3080234833659491
991,0.2192265193370165,0.309197651663405,0.2192265193370165,0.3080234833659491
992,0.2194475138121547,0.3095890410958904,0.2194475138121547,0.3084148727984344
993,0.2196685082872928,0.3099804305283757,0.2196685082872928,0.3088062622309198
